Artist,Track Name,URL,Play Count
Mainstreet,"Muita Atividade - song and lyrics by Bielzin, Borges, Mainstreet, Tz da Coronel, jess beats | Spotify",https://open.spotify.com/intl-pt/track/1EsgC6YzdQkKmPKB1QyEiE,4051974
Mainstreet,"Outro Patamar - song and lyrics by BIN, MC Ryan SP, Mainstreet, jess beats | Spotify",https://open.spotify.com/intl-pt/track/76klxh7fnauuROKC2kDuHG,10748660
Mainstreet,"Resignar - song and lyrics by Pedrin, Mainstreet, jess beats | Spotify",https://open.spotify.com/intl-pt/track/0cP0H3mezxubJHdDCUEMX4,802982
Mainstreet,"Ei Amor - Remix - song and lyrics by Mvk, Mainstreet | Spotify",https://open.spotify.com/intl-pt/track/5SO4R7IpqIBcm6LjUvKmlj,3870839
Mainstreet,"Rio e Tokyo - song and lyrics by Buddy, Mainstreet, Victor WAO | Spotify",https://open.spotify.com/intl-pt/track/1KKnzHMySnYqkjwSHqgVVI,90074
Mainstreet,"Ei Amor - song and lyrics by Mvk, Mainstreet | Spotify",https://open.spotify.com/intl-pt/track/6iO7nBM2StwcPvuyblR0P4,3146132
Mainstreet,"Lado Nerd - song and lyrics by Borges, Ajaxx, Mainstreet | Spotify",https://open.spotify.com/intl-pt/track/152JuulFiSlmLQU1p3oM4b,15863097
Mainstreet,"Blogueira - song and lyrics by Mvk, Mainstreet | Spotify",https://open.spotify.com/intl-pt/track/1bQgCqHYpDvTs5QwEQX937,639723
Mainstreet,"Exibido - song and lyrics by Mvk, Mainstreet | Spotify",https://open.spotify.com/intl-pt/track/4Exjs0i5CFfKpIegAqcYOg,5880020
Mainstreet,"Quadriciclo - song and lyrics by PL Quest, Mainstreet, Ajaxx | Spotify",https://open.spotify.com/intl-pt/track/0J8LV0mKp1a2mBeiJTv1xZ,1665804
Mainstreet,"Toma Toma - song and lyrics by Chefin, Mainstreet, MC Cabelinho | Spotify",https://open.spotify.com/intl-pt/track/7DqtyR5w0QXD6BKnyawIm6,3817933
Mainstreet,"Só Basta Crer - song and lyrics by Chefin, Mainstreet | Spotify",https://open.spotify.com/intl-pt/track/40JTPDvqaCP3hAKwczbshP,2527856
Mainstreet,"Skatista - song and lyrics by Chefin, Mainstreet, Ruxn | Spotify",https://open.spotify.com/intl-pt/track/490GbBa2Apa3vNHcPkyJWO,6415829
Mainstreet,"Plantou da Boca - song and lyrics by Chefin, Mainstreet | Spotify",https://open.spotify.com/intl-pt/track/1ltaaZhoXHHLQFYzyKSIGp,2913163
Mainstreet,"Passado - song and lyrics by Chefin, Mainstreet | Spotify",https://open.spotify.com/intl-pt/track/2oLCJDxRZYoEiLuSwanbjG,2013794
Mainstreet,"O Chamado - song and lyrics by Chefin, Mainstreet, Mc Poze do Rodo | Spotify",https://open.spotify.com/intl-pt/track/56xYjxmkJxnpBVQi6pLSiL,21828097
Mainstreet,"Fé de Abraão - song and lyrics by Mc Rodson, Mainstreet, JR ON | Spotify",https://open.spotify.com/intl-pt/track/6rGOddAeZDBywYmeDYhJrQ,552728
Mainstreet,"Predestinado - song and lyrics by Oruam, Mainstreet | Spotify",https://open.spotify.com/intl-pt/track/7eZCP5YHeqVsIGaPp8y9ac,33836515
Mainstreet,"Historinha - song and lyrics by Chefin, Mainstreet | Spotify",https://open.spotify.com/intl-pt/track/7byTUdupcQ5dSRd3D9jAQo,6879288
Mainstreet,"Melhoria - song and lyrics by PL Quest, jess beats, Mainstreet | Spotify",https://open.spotify.com/intl-pt/track/0WYtu0wyQrJGlW1O8IYH1q,1675342
Mainstreet,"CPX Ta Tega - song and lyrics by Mc Poze do Rodo, MC Maneirinho, Mainstreet, Neo Beats | Spotify",https://open.spotify.com/intl-pt/track/2HrjORyFBF3IFnXOAC3Rox,24891333
Mainstreet,"Diferenciado - song and lyrics by Bielzin, Ajaxx, Mainstreet | Spotify",https://open.spotify.com/intl-pt/track/27iAEVwv6aMaICmXPkk50m,6659826
Mainstreet,"Deus É o Meu Guia - song and lyrics by Chefin, Mainstreet | Spotify",https://open.spotify.com/intl-pt/track/4BfppnNi6ZQTI8Ezo97zX6,50221471
Mainstreet,"Lobo Solitário - song and lyrics by Orochi, Borges, Mainstreet, jess beats | Spotify",https://open.spotify.com/intl-pt/track/0qzdA4ZdKqoTP4BEVpJdRu,2978044
Mainstreet,"Plug - song and lyrics by SV, Mainstreet | Spotify",https://open.spotify.com/intl-pt/track/5adH787aC7muiWC60s8Yvt,350418
Mainstreet,"Iphone Branco - song and lyrics by Borges, L3OZIN, Mainstreet | Spotify",https://open.spotify.com/intl-pt/track/6jxE4XjFVSKF18kfo7FCl9,63014549
